transaction_date,total_transactions,total_credit_amount,total_debit_amount,total_amount
2024-08-02 15:36:11,1,108589.54,0.0,108589.54
2024-08-02 15:37:57,1,0.0,85661.25,85661.25
2024-08-02 15:39:27,1,0.0,29044.44,29044.44
2024-08-02 15:47:22,1,0.0,13000.39,13000.39
2024-08-02 15:56:41,1,1886.23,0.0,1886.23
2024-08-02 15:57:09,1,0.0,10838.08,10838.08
2024-08-02 16:31:45,1,0.0,4676.69,4676.69
2024-08-02 16:56:52,1,0.0,45695.32,45695.32
2024-08-02 17:44:46,1,2014.01,0.0,2014.01
2024-08-02 17:50:54,1,4468.34,0.0,4468.34
2024-08-02 17:56:30,1,0.0,8577.34,8577.34
2024-08-02 18:14:18,1,1254.51,0.0,1254.51
2024-08-02 18:27:58,1,0.0,92601.19,92601.19
2024-08-02 18:51:04,1,0.0,38882.73,38882.73
2024-08-02 19:00:42,1,0.0,9650.43,9650.43
2024-08-02 19:04:04,1,0.0,27221.92,27221.92
2024-08-02 19:11:13,1,0.0,23049.46,23049.46
2024-08-02 19:46:46,1,37635.3,0.0,37635.3
2024-08-02 19:47:51,1,0.0,94528.16,94528.16
2024-08-02 19:56:03,1,0.0,3441.49,3441.49
2024-08-02 20:31:12,1,0.0,2632.09,2632.09
2024-08-02 20:37:45,1,0.0,14484.8,14484.8
2024-08-02 20:59:41,1,0.0,71288.8,71288.8
2024-08-02 21:22:30,1,2829.93,0.0,2829.93
2024-08-02 21:28:37,1,22372.63,0.0,22372.63
2024-08-02 21:51:23,1,0.0,20568.72,20568.72
2024-08-02 22:28:26,1,0.0,87975.58,87975.58
2024-08-02 22:55:02,1,35088.28,0.0,35088.28
2024-08-02 22:58:09,1,0.0,4349.87,4349.87
2024-08-02 23:11:36,1,0.0,38245.49,38245.49
2024-08-02 23:20:46,1,0.0,11299.77,11299.77
2024-08-02 23:53:29,1,46909.64,0.0,46909.64
2024-08-03 00:02:52,1,0.0,91045.51,91045.51
2024-08-03 00:13:14,1,0.0,1973.09,1973.09
2024-08-03 00:21:41,1,0.0,6768.54,6768.54
2024-08-03 00:23:08,1,0.0,30644.0,30644.0
2024-08-03 01:31:23,1,0.0,43051.55,43051.55
2024-08-03 01:37:25,1,1807.74,0.0,1807.74
2024-08-03 02:16:30,1,0.0,27128.66,27128.66
2024-08-03 03:50:47,1,6499.51,0.0,6499.51
2024-08-03 04:07:19,1,32305.5,0.0,32305.5
2024-08-03 04:09:12,1,0.0,7679.06,7679.06
2024-08-03 04:41:59,1,913.09,0.0,913.09
2024-08-03 05:00:20,1,0.0,78216.49,78216.49
2024-08-03 05:04:29,1,0.0,72356.12,72356.12
2024-08-03 06:15:46,1,0.0,37336.79,37336.79
2024-08-03 07:43:28,1,0.0,7324.56,7324.56
2024-08-03 07:55:58,1,33474.13,0.0,33474.13
2024-08-03 07:58:41,1,0.0,75556.51,75556.51
2024-08-03 08:20:36,1,0.0,8265.92,8265.92
2024-08-03 08:51:06,1,0.0,1822.76,1822.76
2024-08-03 08:59:16,1,0.0,9099.27,9099.27
2024-08-03 09:02:19,1,0.0,26023.57,26023.57
2024-08-03 09:38:49,1,3068.37,0.0,3068.37
2024-08-03 09:43:52,1,25377.33,0.0,25377.33
2024-08-03 10:08:10,1,0.0,38916.12,38916.12
2024-08-03 11:07:06,1,0.0,4851.17,4851.17
2024-08-03 11:15:07,1,143419.02,0.0,143419.02
2024-08-03 11:40:32,1,0.0,40770.06,40770.06
2024-08-03 11:49:52,1,7135.43,0.0,7135.43
2024-08-03 12:07:03,1,4988.21,0.0,4988.21
2024-08-03 12:13:45,1,0.0,15373.56,15373.56
2024-08-03 12:31:28,1,0.0,18536.89,18536.89
2024-08-03 12:36:29,1,44756.23,0.0,44756.23
2024-08-03 12:36:48,1,0.0,5591.06,5591.06
2024-08-03 12:44:10,1,9606.9,0.0,9606.9
2024-08-03 14:00:16,1,0.0,14436.19,14436.19
2024-08-03 14:24:11,1,24831.71,0.0,24831.71
2024-08-03 14:51:08,1,0.0,11726.64,11726.64
2024-08-03 15:07:50,1,133305.67,0.0,133305.67
2024-08-03 15:21:42,1,0.0,10140.32,10140.32
2024-08-03 17:24:55,1,0.0,59502.89,59502.89
2024-08-03 17:29:19,1,0.0,32720.12,32720.12
2024-08-03 17:32:33,1,0.0,1107.37,1107.37
2024-08-03 17:59:00,1,0.0,4699.39,4699.39
2024-08-03 18:04:59,1,0.0,612.56,612.56
2024-08-03 18:07:24,1,0.0,16739.8,16739.8
2024-08-03 18:20:12,1,135737.93,0.0,135737.93
2024-08-03 18:37:29,1,4250.42,0.0,4250.42
2024-08-03 18:46:14,1,0.0,45703.12,45703.12
2024-08-03 19:15:11,1,0.0,3856.56,3856.56
2024-08-03 19:17:11,1,0.0,44670.68,44670.68
2024-08-03 19:28:47,1,0.0,4617.54,4617.54
2024-08-03 19:52:10,1,0.0,5826.46,5826.46
2024-08-03 19:59:13,1,0.0,728.2,728.2
2024-08-03 20:59:19,1,0.0,11751.16,11751.16
2024-08-03 21:25:54,1,0.0,46956.44,46956.44
2024-08-03 21:55:56,1,0.0,37505.95,37505.95
2024-08-03 22:36:36,1,0.0,3362.22,3362.22
2024-08-03 22:43:15,1,0.0,19856.31,19856.31
2024-08-03 23:07:24,1,0.0,6283.06,6283.06
2024-08-03 23:46:42,1,6943.8,0.0,6943.8
2024-08-03 23:56:12,1,0.0,47483.3,47483.3
2024-08-04 00:00:26,1,0.0,62325.86,62325.86
2024-08-04 01:02:23,1,0.0,11290.78,11290.78
2024-08-04 01:20:03,1,74015.58,0.0,74015.58
2024-08-04 02:03:26,1,6688.27,0.0,6688.27
2024-08-04 02:33:19,1,0.0,15676.7,15676.7
2024-08-04 02:42:27,1,3004.53,0.0,3004.53
2024-08-04 03:07:09,1,0.0,78312.08,78312.08
2024-08-04 03:19:46,1,776.69,0.0,776.69
2024-08-04 03:41:10,1,0.0,96090.11,96090.11
2024-08-04 04:41:50,1,0.0,9138.69,9138.69
2024-08-04 04:50:52,1,31814.16,0.0,31814.16
2024-08-04 05:59:43,1,5828.99,0.0,5828.99
2024-08-04 06:57:22,1,0.0,4947.27,4947.27
2024-08-04 07:05:09,1,0.0,76710.19,76710.19
2024-08-04 07:05:11,1,56500.42,0.0,56500.42
2024-08-04 07:05:35,1,0.0,61620.36,61620.36
2024-08-04 08:06:18,1,0.0,49490.28,49490.28
2024-08-04 08:50:46,1,49670.83,0.0,49670.83
2024-08-04 09:06:54,1,0.0,6484.62,6484.62
2024-08-04 10:04:18,1,97155.82,0.0,97155.82
2024-08-04 11:02:29,1,0.0,15194.5,15194.5
2024-08-04 11:04:43,1,4306.34,0.0,4306.34
2024-08-04 11:28:28,1,3356.11,0.0,3356.11
2024-08-04 11:56:45,1,0.0,61207.32,61207.32
2024-08-04 12:08:50,1,0.0,15666.07,15666.07
2024-08-04 12:27:00,1,1800.28,0.0,1800.28
2024-08-04 12:27:19,1,0.0,11161.27,11161.27
2024-08-04 12:35:27,1,0.0,4024.4,4024.4
2024-08-04 12:38:23,1,9961.61,0.0,9961.61
2024-08-04 13:18:58,1,0.0,9032.06,9032.06
2024-08-04 13:23:07,1,0.0,74408.47,74408.47
2024-08-04 14:01:23,1,42008.2,0.0,42008.2
2024-08-04 14:19:22,1,4088.86,0.0,4088.86
2024-08-04 14:39:31,1,0.0,16629.18,16629.18
2024-08-04 15:23:12,1,0.0,56272.87,56272.87
2024-08-04 16:00:01,1,0.0,15374.76,15374.76
2024-08-04 16:27:41,1,0.0,11449.58,11449.58
2024-08-04 16:47:42,1,0.0,47202.08,47202.08
2024-08-04 16:56:40,1,0.0,31701.34,31701.34
2024-08-04 17:25:42,1,0.0,93990.91,93990.91
2024-08-04 17:29:21,1,0.0,2700.88,2700.88
2024-08-04 18:41:08,1,0.0,15052.96,15052.96
2024-08-04 19:31:52,1,211.0,0.0,211.0
2024-08-04 19:32:47,1,0.0,74124.5,74124.5
2024-08-04 20:25:49,1,36439.57,0.0,36439.57
2024-08-04 20:30:12,1,0.0,8108.68,8108.68
2024-08-04 20:35:19,1,6363.87,0.0,6363.87
2024-08-04 21:10:24,1,0.0,8205.29,8205.29
2024-08-04 21:14:14,1,0.0,1712.8,1712.8
2024-08-04 21:15:33,1,0.0,77265.89,77265.89
2024-08-04 21:29:36,1,0.0,7195.32,7195.32
2024-08-04 22:24:42,1,0.0,14402.55,14402.55
2024-08-04 23:21:09,1,0.0,91499.66,91499.66
2024-08-04 23:23:34,1,0.0,10915.81,10915.81
2024-08-05 00:03:13,1,0.0,46163.72,46163.72
2024-08-05 00:11:09,1,0.0,37217.77,37217.77
2024-08-05 00:57:02,1,0.0,35936.91,35936.91
2024-08-05 00:57:39,1,0.0,13122.92,13122.92
2024-08-05 01:05:58,1,0.0,85788.05,85788.05
2024-08-05 01:16:23,1,38961.46,0.0,38961.46
2024-08-05 01:38:29,1,0.0,23435.95,23435.95
2024-08-05 01:46:56,1,45600.84,0.0,45600.84
2024-08-05 02:42:29,1,1562.91,0.0,1562.91
2024-08-05 03:04:05,1,0.0,18815.75,18815.75
2024-08-05 03:15:07,1,0.0,39384.37,39384.37
2024-08-05 03:34:55,1,0.0,18178.66,18178.66
2024-08-05 03:36:15,1,0.0,16097.0,16097.0
2024-08-05 03:59:13,1,19908.44,0.0,19908.44
2024-08-05 04:01:01,1,0.0,13476.06,13476.06
2024-08-05 04:17:18,1,0.0,1565.14,1565.14
2024-08-05 05:12:59,1,82356.51,0.0,82356.51
2024-08-05 05:35:03,1,0.0,46539.45,46539.45
2024-08-05 06:13:35,1,0.0,27077.11,27077.11
2024-08-05 06:56:35,1,2142.73,0.0,2142.73
2024-08-05 07:26:33,1,4103.35,0.0,4103.35
2024-08-05 08:38:15,1,10796.14,0.0,10796.14
2024-08-05 09:45:51,1,0.0,13040.55,13040.55
2024-08-05 10:03:06,1,0.0,10339.9,10339.9
2024-08-05 12:12:43,1,1870.27,0.0,1870.27
2024-08-05 12:29:55,1,0.0,18738.14,18738.14
2024-08-05 12:40:29,1,7798.38,0.0,7798.38
2024-08-05 13:58:53,1,0.0,47710.49,47710.49
2024-08-05 14:10:59,1,0.0,21619.36,21619.36
2024-08-05 14:17:25,1,0.0,8357.41,8357.41
2024-08-05 14:29:21,1,1048.53,0.0,1048.53
2024-08-05 15:39:52,1,7932.88,0.0,7932.88
2024-08-05 16:15:34,1,234.85,0.0,234.85
2024-08-05 16:35:20,1,7006.47,0.0,7006.47
2024-08-05 16:50:37,1,0.0,24017.97,24017.97
2024-08-05 16:51:10,1,0.0,14942.53,14942.53
2024-08-05 17:06:34,1,114305.09,0.0,114305.09
2024-08-05 17:59:55,1,130420.72,0.0,130420.72
2024-08-05 18:01:43,1,0.0,11333.41,11333.41
2024-08-05 18:39:21,1,0.0,6640.2,6640.2
2024-08-05 18:58:27,1,0.0,14796.22,14796.22
2024-08-05 20:12:59,1,0.0,17266.6,17266.6
2024-08-05 20:24:44,1,0.0,9385.2,9385.2
2024-08-05 21:01:36,1,0.0,19723.4,19723.4
2024-08-05 21:17:47,1,0.0,12592.48,12592.48
2024-08-05 21:26:05,1,0.0,4425.59,4425.59
2024-08-05 21:36:21,1,0.0,38898.93,38898.93
2024-08-05 23:12:03,1,7388.05,0.0,7388.05
2024-08-05 23:19:11,1,0.0,28452.1,28452.1
2024-08-05 23:44:29,1,0.0,10416.88,10416.88
2024-08-05 23:50:41,1,0.0,12963.79,12963.79
2024-08-05 23:51:34,1,7977.26,0.0,7977.26
2024-08-05 23:57:20,1,132901.7,0.0,132901.7
2024-08-06 01:01:22,1,100267.39,0.0,100267.39
2024-08-06 01:11:08,1,97279.87,0.0,97279.87
2024-08-06 01:15:03,1,0.0,3726.54,3726.54
2024-08-06 01:25:28,1,0.0,23031.29,23031.29
2024-08-06 02:24:24,1,22807.6,0.0,22807.6
2024-08-06 02:51:44,1,0.0,47779.3,47779.3
2024-08-06 03:00:44,1,0.0,4981.28,4981.28
2024-08-06 03:47:29,1,81392.3,0.0,81392.3
2024-08-06 04:54:45,1,0.0,17520.9,17520.9
2024-08-06 05:22:14,1,0.0,8665.05,8665.05
2024-08-06 06:19:12,1,0.0,14300.02,14300.02
2024-08-06 07:25:28,1,0.0,13406.75,13406.75
2024-08-06 07:29:52,1,0.0,19988.7,19988.7
2024-08-06 08:36:40,1,0.0,37366.14,37366.14
2024-08-06 08:42:55,1,0.0,42447.32,42447.32
2024-08-06 08:45:37,1,0.0,30575.85,30575.85
2024-08-06 08:58:04,1,0.0,90277.55,90277.55
2024-08-06 09:46:58,1,0.0,8474.06,8474.06
2024-08-06 09:58:01,1,0.0,3195.58,3195.58
2024-08-06 10:42:18,1,0.0,26234.46,26234.46
2024-08-06 10:47:03,1,0.0,14160.48,14160.48
2024-08-06 10:54:57,1,1639.47,0.0,1639.47
2024-08-06 11:15:17,1,2030.42,0.0,2030.42
2024-08-06 11:16:48,1,39117.9,0.0,39117.9
2024-08-06 11:17:57,1,0.0,18206.52,18206.52
2024-08-06 11:35:59,1,0.0,24947.09,24947.09
2024-08-06 11:36:28,1,0.0,2513.7,2513.7
2024-08-06 12:08:52,1,0.0,8491.04,8491.04
2024-08-06 12:30:54,1,0.0,9746.05,9746.05
2024-08-06 12:32:14,1,17743.89,0.0,17743.89
2024-08-06 13:16:53,1,7260.1,0.0,7260.1
2024-08-06 13:27:19,1,0.0,69180.65,69180.65
2024-08-06 13:33:18,1,9556.37,0.0,9556.37
2024-08-06 14:12:50,1,11750.88,0.0,11750.88
2024-08-06 14:17:39,1,8374.82,0.0,8374.82
2024-08-06 14:38:14,1,0.0,44714.49,44714.49
2024-08-06 14:43:38,1,0.0,10468.41,10468.41
2024-08-06 15:13:37,1,43132.74,0.0,43132.74
2024-08-06 15:19:40,1,28426.13,0.0,28426.13
2024-08-06 18:14:37,1,0.0,9137.91,9137.91
2024-08-06 18:23:14,1,1781.95,0.0,1781.95
2024-08-06 18:32:01,1,0.0,49531.02,49531.02
2024-08-06 18:33:14,1,0.0,7379.07,7379.07
2024-08-06 18:43:06,1,0.0,44930.8,44930.8
2024-08-06 19:04:13,1,0.0,70038.59,70038.59
2024-08-06 19:08:01,1,0.0,12974.58,12974.58
2024-08-06 20:51:59,1,88143.2,0.0,88143.2
2024-08-06 21:12:51,1,0.0,37090.16,37090.16
2024-08-06 22:19:40,1,0.0,10238.01,10238.01
2024-08-06 22:22:27,1,0.0,7619.67,7619.67
2024-08-06 22:38:18,1,0.0,23430.8,23430.8
2024-08-06 22:52:07,1,0.0,1025.25,1025.25
2024-08-06 23:17:37,1,0.0,3300.18,3300.18
2024-08-06 23:25:16,1,13176.93,0.0,13176.93
2024-08-06 23:27:25,1,0.0,1208.45,1208.45
2024-08-06 23:29:28,1,135546.67,0.0,135546.67
2024-08-07 00:17:34,1,0.0,22527.12,22527.12
2024-08-07 00:23:43,1,4581.94,0.0,4581.94
2024-08-07 01:40:45,1,46428.54,0.0,46428.54
2024-08-07 02:36:43,1,1090.63,0.0,1090.63
2024-08-07 02:54:06,1,0.0,49584.85,49584.85
2024-08-07 03:41:15,1,0.0,27285.08,27285.08
2024-08-07 03:51:35,1,0.0,34198.06,34198.06
2024-08-07 03:52:42,1,0.0,31810.21,31810.21
2024-08-07 03:54:20,1,0.0,14270.93,14270.93
2024-08-07 04:17:52,1,0.0,37716.9,37716.9
2024-08-07 05:20:24,1,7163.79,0.0,7163.79
2024-08-07 05:24:29,1,0.0,20996.07,20996.07
2024-08-07 05:47:02,1,7993.97,0.0,7993.97
2024-08-07 05:48:35,1,0.0,93892.16,93892.16
2024-08-07 05:52:25,1,0.0,15107.1,15107.1
2024-08-07 05:57:29,1,0.0,46409.4,46409.4
2024-08-07 05:58:03,1,0.0,14447.27,14447.27
2024-08-07 06:05:39,1,0.0,2718.26,2718.26
2024-08-07 06:31:35,1,0.0,70076.41,70076.41
2024-08-07 06:33:47,1,0.0,98686.66,98686.66
2024-08-07 06:57:11,1,0.0,8619.62,8619.62
2024-08-07 06:59:16,1,423.91,0.0,423.91
2024-08-07 07:40:25,1,0.0,8232.26,8232.26
2024-08-07 07:56:30,1,31192.48,0.0,31192.48
2024-08-07 08:54:05,1,68465.19,0.0,68465.19
2024-08-07 09:18:26,1,1413.72,0.0,1413.72
2024-08-07 10:32:51,1,81977.82,0.0,81977.82
2024-08-07 10:40:32,1,122293.27,0.0,122293.27
2024-08-07 11:04:36,1,115530.29,0.0,115530.29
2024-08-07 11:30:05,1,0.0,49109.47,49109.47
2024-08-07 11:51:46,1,0.0,7459.07,7459.07
2024-08-07 12:58:18,1,0.0,13393.46,13393.46
2024-08-07 13:10:42,1,0.0,2298.74,2298.74
2024-08-07 13:12:45,1,0.0,30604.0,30604.0
2024-08-07 13:47:15,1,0.0,12069.14,12069.14
2024-08-07 14:21:28,1,0.0,4794.73,4794.73
2024-08-07 14:32:14,1,0.0,4139.45,4139.45
2024-08-07 14:52:26,1,1597.07,0.0,1597.07
2024-08-07 15:13:44,1,0.0,15248.65,15248.65
2024-08-07 15:47:43,1,0.0,7464.8,7464.8
2024-08-07 16:03:39,1,4047.07,0.0,4047.07
2024-08-07 16:08:22,1,35252.14,0.0,35252.14
2024-08-07 17:10:14,1,8796.65,0.0,8796.65
2024-08-07 17:21:07,1,78190.9,0.0,78190.9
2024-08-07 17:56:00,1,0.0,47001.19,47001.19
2024-08-07 17:59:18,1,0.0,13373.61,13373.61
2024-08-07 18:30:37,1,6082.09,0.0,6082.09
2024-08-07 19:31:49,1,0.0,10312.56,10312.56
2024-08-07 19:34:53,1,119623.61,0.0,119623.61
2024-08-07 19:35:06,1,7796.73,0.0,7796.73
2024-08-07 19:41:39,1,2677.0,0.0,2677.0
2024-08-07 20:05:28,1,3230.38,0.0,3230.38
2024-08-07 20:10:10,1,0.0,46386.46,46386.46
2024-08-07 20:35:48,1,4525.83,0.0,4525.83
2024-08-07 21:05:12,1,0.0,49407.55,49407.55
2024-08-07 21:18:17,1,970.18,0.0,970.18
2024-08-07 21:47:09,1,0.0,1065.29,1065.29
2024-08-07 21:51:29,1,878.99,0.0,878.99
2024-08-07 22:04:42,1,2621.65,0.0,2621.65
2024-08-07 22:07:27,1,125.35,0.0,125.35
2024-08-07 22:09:03,1,32278.8,0.0,32278.8
2024-08-07 22:11:49,1,2880.22,0.0,2880.22
2024-08-07 22:15:02,1,4146.39,0.0,4146.39
2024-08-07 22:19:43,1,0.0,2985.24,2985.24
2024-08-07 22:23:25,1,0.0,23843.76,23843.76
2024-08-07 22:26:55,1,116093.34,0.0,116093.34
2024-08-07 22:57:39,1,146688.56,0.0,146688.56
2024-08-07 23:36:17,1,0.0,13117.49,13117.49
2024-08-08 00:32:41,1,0.0,8137.32,8137.32
2024-08-08 00:36:30,1,0.0,4820.42,4820.42
2024-08-08 00:42:04,1,0.0,4018.85,4018.85
2024-08-08 00:43:18,1,35868.65,0.0,35868.65
2024-08-08 01:06:24,1,0.0,2552.78,2552.78
2024-08-08 01:55:50,1,0.0,34330.44,34330.44
2024-08-08 02:00:23,1,0.0,10126.35,10126.35
2024-08-08 02:08:01,1,132763.47,0.0,132763.47
2024-08-08 03:13:36,1,0.0,24991.66,24991.66
2024-08-08 03:49:35,1,4912.57,0.0,4912.57
2024-08-08 04:00:18,1,0.0,43695.2,43695.2
2024-08-08 04:56:39,1,2860.5,0.0,2860.5
2024-08-08 05:13:39,1,0.0,40834.56,40834.56
2024-08-08 05:15:06,1,0.0,7199.82,7199.82
2024-08-08 05:55:18,1,0.0,42613.75,42613.75
2024-08-08 06:35:39,1,0.0,19325.01,19325.01
2024-08-08 06:56:36,1,817.65,0.0,817.65
2024-08-08 07:47:01,1,2813.66,0.0,2813.66
2024-08-08 08:14:51,1,0.0,18081.73,18081.73
2024-08-08 08:44:03,1,0.0,5794.59,5794.59
2024-08-08 08:57:06,1,0.0,62907.56,62907.56
2024-08-08 09:06:32,1,0.0,32299.49,32299.49
2024-08-08 09:55:19,1,0.0,24273.83,24273.83
2024-08-08 11:21:20,1,0.0,17776.51,17776.51
2024-08-08 11:30:11,1,4708.62,0.0,4708.62
2024-08-08 12:15:43,1,35637.74,0.0,35637.74
2024-08-08 12:25:16,1,0.0,6589.23,6589.23
2024-08-08 12:42:36,1,0.0,1987.97,1987.97
2024-08-08 12:44:30,1,0.0,19824.49,19824.49
2024-08-08 12:52:09,1,0.0,1723.99,1723.99
2024-08-08 13:39:19,1,0.0,55288.45,55288.45
2024-08-08 13:49:13,1,0.0,6558.85,6558.85
2024-08-08 14:54:21,1,0.0,60856.69,60856.69
2024-08-08 15:17:25,1,6691.27,0.0,6691.27
2024-08-08 16:02:58,1,0.0,647.5,647.5
2024-08-08 16:27:46,1,0.0,65587.68,65587.68
2024-08-08 16:33:53,1,0.0,2652.93,2652.93
2024-08-08 17:00:29,1,0.0,6406.18,6406.18
2024-08-08 17:16:43,1,0.0,6939.2,6939.2
2024-08-08 18:12:12,1,0.0,1031.4,1031.4
2024-08-08 18:32:02,1,0.0,5982.41,5982.41
2024-08-08 18:35:34,1,0.0,28942.18,28942.18
2024-08-08 18:37:10,1,0.0,4832.82,4832.82
2024-08-08 18:44:54,1,0.0,2528.87,2528.87
2024-08-08 19:27:57,1,0.0,27571.27,27571.27
2024-08-08 19:44:21,1,0.0,11248.84,11248.84
2024-08-08 20:03:35,1,35946.37,0.0,35946.37
2024-08-08 20:52:39,1,0.0,6201.88,6201.88
2024-08-08 20:59:23,1,0.0,12245.04,12245.04
2024-08-08 22:24:52,1,0.0,39779.09,39779.09
2024-08-08 22:36:42,1,0.0,22317.33,22317.33
2024-08-08 23:09:18,1,0.0,97715.2,97715.2
2024-08-08 23:30:17,1,0.0,17014.1,17014.1
2024-08-08 23:45:13,1,116489.57,0.0,116489.57
2024-08-09 00:05:55,1,32649.8,0.0,32649.8
2024-08-09 00:27:43,1,0.0,3540.21,3540.21
2024-08-09 00:50:20,1,106899.94,0.0,106899.94
2024-08-09 01:15:27,1,0.0,7282.86,7282.86
2024-08-09 02:04:49,1,0.0,19607.62,19607.62
2024-08-09 02:23:31,1,0.0,39161.7,39161.7
2024-08-09 02:28:07,1,0.0,36902.26,36902.26
2024-08-09 02:38:53,1,0.0,10781.1,10781.1
2024-08-09 02:41:19,1,0.0,39519.91,39519.91
2024-08-09 03:06:42,1,0.0,12334.75,12334.75
2024-08-09 03:41:33,1,2523.87,0.0,2523.87
2024-08-09 03:55:01,1,0.0,1317.57,1317.57
2024-08-09 04:04:11,1,0.0,5893.41,5893.41
2024-08-09 04:55:30,1,0.0,15528.57,15528.57
2024-08-09 04:56:25,1,0.0,33858.13,33858.13
2024-08-09 05:02:29,1,0.0,15920.98,15920.98
2024-08-09 05:06:59,1,1543.67,0.0,1543.67
2024-08-09 05:29:35,1,0.0,17588.69,17588.69
2024-08-09 06:13:34,1,8192.5,0.0,8192.5
2024-08-09 07:21:59,1,0.0,13748.08,13748.08
2024-08-09 07:29:45,1,20257.16,0.0,20257.16
2024-08-09 07:33:06,1,0.0,29580.67,29580.67
2024-08-09 07:56:08,1,2447.27,0.0,2447.27
2024-08-09 08:08:01,1,0.0,13591.39,13591.39
2024-08-09 08:46:34,1,0.0,34513.23,34513.23
2024-08-09 08:52:26,1,134120.57,0.0,134120.57
2024-08-09 08:56:22,1,0.0,13141.54,13141.54
2024-08-09 09:16:08,1,3883.76,0.0,3883.76
2024-08-09 09:34:46,1,0.0,29380.44,29380.44
2024-08-09 10:09:19,1,49717.44,0.0,49717.44
2024-08-09 10:13:00,1,0.0,7334.55,7334.55
2024-08-09 10:37:56,1,0.0,39013.09,39013.09
2024-08-09 10:46:26,1,63333.98,0.0,63333.98
2024-08-09 11:27:40,1,4304.68,0.0,4304.68
2024-08-09 11:38:16,1,0.0,26679.04,26679.04
2024-08-09 11:55:08,1,0.0,49497.18,49497.18
2024-08-09 12:07:52,1,105532.41,0.0,105532.41
2024-08-09 12:23:47,1,0.0,9145.54,9145.54
2024-08-09 12:24:07,1,19114.77,0.0,19114.77
2024-08-09 12:36:59,1,26324.4,0.0,26324.4
2024-08-09 13:36:06,1,0.0,20296.51,20296.51
2024-08-09 13:39:50,1,0.0,40917.88,40917.88
2024-08-09 13:53:57,1,4189.03,0.0,4189.03
2024-08-09 14:16:47,1,0.0,20754.57,20754.57
2024-08-09 14:42:44,1,7035.64,0.0,7035.64
2024-08-09 14:57:07,1,0.0,9590.58,9590.58
2024-08-09 15:53:37,1,0.0,16620.85,16620.85
2024-08-09 17:30:33,1,0.0,3349.53,3349.53
2024-08-09 18:50:17,1,0.0,5340.44,5340.44
2024-08-09 19:25:33,1,0.0,9713.7,9713.7
2024-08-09 19:45:17,1,0.0,1683.98,1683.98
2024-08-09 19:51:55,1,0.0,65430.11,65430.11
2024-08-09 19:53:14,1,0.0,23150.74,23150.74
2024-08-09 19:54:19,1,0.0,12773.8,12773.8
2024-08-09 19:55:11,1,0.0,24876.79,24876.79
2024-08-09 20:50:05,1,0.0,4185.53,4185.53
2024-08-09 21:08:35,1,774.15,0.0,774.15
2024-08-09 21:43:41,1,0.0,74324.96,74324.96
2024-08-09 22:01:44,1,0.0,25868.04,25868.04
2024-08-09 22:04:32,1,0.0,3413.92,3413.92
2024-08-09 22:49:19,1,0.0,11074.67,11074.67
2024-08-09 23:29:27,1,26892.2,0.0,26892.2
2024-08-09 23:31:42,1,0.0,37071.24,37071.24
2024-08-09 23:41:14,1,0.0,4492.16,4492.16
2024-08-10 00:04:36,1,0.0,99001.61,99001.61
2024-08-10 00:25:08,1,0.0,20303.22,20303.22
2024-08-10 00:35:47,1,0.0,39541.8,39541.8
2024-08-10 00:42:46,1,42109.04,0.0,42109.04
2024-08-10 01:15:58,1,0.0,18052.61,18052.61
2024-08-10 02:21:59,1,42730.33,0.0,42730.33
2024-08-10 02:29:32,1,0.0,82558.91,82558.91
2024-08-10 02:32:12,1,0.0,5179.3,5179.3
2024-08-10 02:35:04,1,710.21,0.0,710.21
2024-08-10 03:27:56,1,43579.44,0.0,43579.44
2024-08-10 03:53:48,1,0.0,40167.23,40167.23
2024-08-10 03:54:18,1,0.0,25247.75,25247.75
2024-08-10 04:03:16,1,0.0,34995.69,34995.69
2024-08-10 04:44:04,1,0.0,14305.82,14305.82
2024-08-10 06:08:41,1,0.0,87905.87,87905.87
2024-08-10 06:43:30,1,0.0,10451.61,10451.61
2024-08-10 06:59:47,1,0.0,7935.36,7935.36
2024-08-10 07:09:16,1,0.0,15494.04,15494.04
2024-08-10 08:24:49,1,0.0,11465.22,11465.22
2024-08-10 08:41:51,1,37265.04,0.0,37265.04
2024-08-10 08:51:01,1,13729.53,0.0,13729.53
2024-08-10 08:53:49,1,0.0,19025.24,19025.24
2024-08-10 08:58:28,1,2287.86,0.0,2287.86
2024-08-10 09:36:53,1,0.0,41743.77,41743.77
2024-08-10 10:01:59,1,0.0,1461.05,1461.05
2024-08-10 10:03:43,1,0.0,1063.09,1063.09
2024-08-10 10:05:29,1,111236.1,0.0,111236.1
2024-08-10 10:17:45,1,0.0,47378.78,47378.78
2024-08-10 11:27:50,1,0.0,33629.81,33629.81
2024-08-10 11:36:42,1,0.0,18130.22,18130.22
2024-08-10 11:38:57,1,0.0,9493.91,9493.91
2024-08-10 11:53:09,1,0.0,40224.84,40224.84
2024-08-10 12:10:10,1,0.0,27094.43,27094.43
2024-08-10 13:25:21,1,0.0,2133.73,2133.73
2024-08-10 13:26:13,1,12748.06,0.0,12748.06
2024-08-10 13:59:26,1,0.0,16288.4,16288.4
2024-08-10 14:13:40,1,0.0,17601.76,17601.76
2024-08-10 14:23:50,1,0.0,5401.63,5401.63
2024-08-10 14:42:56,1,48258.1,0.0,48258.1
2024-08-10 15:07:02,1,0.0,33684.16,33684.16
